,mes_TestID,exam_number,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,sum
51473,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14731,80.0,-0.1191721,79.04662,0.536036,1
51474,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14745,77.0,-0.5025954,75.97924,0.7027027,1
51475,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14748,69.0,-1.525058,67.79954,0.9346847,1
51476,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14755,76.0,-0.6304032,74.95677,0.7162162,1
51477,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14770,75.0,-0.7582109,73.93431,0.7815315,1
51478,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14775,84.0,0.3920589,83.13647,0.3626126,1
51479,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14779,78.0,-0.3747876,77.0017,0.6171171,1
51480,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14785,84.0,0.3920589,83.13647,0.3536036,1
51481,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14808,80.0,-0.1191721,79.04662,0.5337838,1
51482,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14811,68.0,-1.652865,66.77708,0.9436937,1
51483,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14816,84.0,0.3920589,83.13647,0.3558559,1
51484,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14828,95.0,1.797944,94.38355,0.02477477,1
51485,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14831,74.0,-0.8860187,72.91185,0.795045,1
51486,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14841,85.0,0.5198667,84.15894,0.3513514,1
51487,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14843,82.0,0.1364434,81.09155,0.4752252,1
51488,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14866,82.0,0.1364434,81.09155,0.4774775,1
51489,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14867,83.0,0.2642512,82.11401,0.4617117,1
51490,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14868,68.0,-1.652865,66.77708,0.9459459,1
51491,140209,289,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14882,71.0,-1.269442,69.84447,0.8986486,1
51492,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14514,69.0,-1.710041,66.31967,0.9414414,1
51493,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14515,89.0,1.174131,89.39304,0.08558559,1
51494,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14519,78.0,-0.4121637,76.70269,0.7027027,1
51495,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14527,70.0,-1.565832,67.47334,0.9301802,1
51496,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14552,82.0,0.1646706,81.31737,0.5157658,1
51497,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14564,78.0,-0.4121637,76.70269,0.7004505,1
51498,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14568,91.0,1.462548,91.70038,0.0472973,1
51499,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14572,75.0,-0.8447894,73.24168,0.8378378,1
51500,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14574,75.0,-0.8447894,73.24168,0.8400901,1
51501,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14580,85.0,0.5972963,84.77837,0.3040541,1
51502,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14594,85.0,0.5972963,84.77837,0.3063063,1
51503,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14596,81.0,0.02046203,80.1637,0.5855856,1
51504,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14600,83.0,0.3088792,82.47103,0.4707207,1
51505,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14613,68.0,-1.854249,65.16601,0.9527027,1
51506,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14617,81.0,0.02046203,80.1637,0.5833333,1
51507,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14650,82.0,0.1646706,81.31737,0.472973,1
51508,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14662,89.0,1.174131,89.39304,0.1103604,1
51509,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14684,82.0,0.1646706,81.31737,0.4752252,1
51510,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14694,87.0,0.8857134,87.08571,0.1914414,1
51511,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14698,58.0,-3.296335,53.62932,0.990991,1
51512,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14705,86.0,0.7415048,85.93204,0.1936937,1
51513,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14718,81.0,0.02046203,80.1637,0.5810811,1
51514,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14721,84.0,0.4530877,83.6247,0.3243243,1
51515,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14723,77.0,-0.5563722,75.54902,0.7725225,1
51516,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14731,84.0,0.4530877,83.6247,0.3198198,1
51517,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14745,81.0,0.02046203,80.1637,0.5878378,1
51518,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14748,84.0,0.4530877,83.6247,0.3220721,1
51519,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14755,79.0,-0.2679551,77.85636,0.6756757,1
51520,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14770,84.0,0.4530877,83.6247,0.3108108,1
51521,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14775,89.0,1.174131,89.39304,0.1126126,1
51522,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14779,71.0,-1.421624,68.62701,0.9211712,1
51523,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14785,84.0,0.4530877,83.6247,0.3175676,1
51524,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14808,77.0,-0.5563722,75.54902,0.7702703,1
51525,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14811,84.0,0.4530877,83.6247,0.3130631,1
51526,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14816,77.0,-0.5563722,75.54902,0.768018,1
51527,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14828,84.0,0.4530877,83.6247,0.3153153,1
51528,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14831,79.0,-0.2679551,77.85636,0.6779279,1
51529,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14841,85.0,0.5972963,84.77837,0.3085586,1
51530,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14843,74.0,-0.9889979,72.08802,0.8445946,1
51531,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14866,75.0,-0.8447894,73.24168,0.8423423,1
51532,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14867,77.0,-0.5563722,75.54902,0.7657658,1
51533,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14868,82.0,0.1646706,81.31737,0.4797297,1
51534,140196,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14882,68.0,-1.854249,65.16601,0.954955,1
51535,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14514,76.0,-0.6250636,74.99949,0.740991,1
51536,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14515,91.0,1.300433,90.40347,0.0945946,1
51537,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14519,86.0,0.6586008,85.26881,0.2927928,1
51538,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14527,64.0,-2.165461,62.67631,0.9842342,1
51539,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14552,77.0,-0.4966972,76.02642,0.6756757,1
51540,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14564,66.0,-1.908728,64.73018,0.9684685,1
51541,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14568,94.0,1.685532,93.48426,0.03378378,1
51542,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14572,68.0,-1.651995,66.78404,0.9504505,1
51543,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14574,80.0,-0.1115979,79.10722,0.5810811,1
51544,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14580,83.0,0.2735015,82.18801,0.4189189,1
51545,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14594,90.0,1.172067,89.37653,0.1126126,1
51546,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14596,73.0,-1.010163,71.91869,0.8400901,1
51547,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14600,79.0,-0.2399643,78.08028,0.5990991,1
51548,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14613,83.0,0.2735015,82.18801,0.4144144,1
51549,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14617,92.0,1.428799,91.4304,0.06081081,1
51550,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14650,76.0,-0.6250636,74.99949,0.7432432,1
51551,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14662,75.0,-0.7534301,73.97256,0.7657658,1
51552,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14684,74.0,-0.8817965,72.94563,0.8243243,1
51553,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14694,79.0,-0.2399643,78.08028,0.6013514,1
51554,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14698,69.0,-1.523629,67.81097,0.9324324,1
51555,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14705,87.0,0.7869672,86.29574,0.222973,1
51556,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14718,82.0,0.145135,81.16108,0.481982,1
51557,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2399643,78.08028,0.5945946,1
51558,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14723,91.0,1.300433,90.40347,0.09684685,1
51559,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14731,79.0,-0.2399643,78.08028,0.5968468,1
51560,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14745,72.0,-1.138529,70.89176,0.8783784,1
51561,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14748,75.0,-0.7534301,73.97256,0.7702703,1
51562,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14755,87.0,0.7869672,86.29574,0.2207207,1
51563,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14770,73.0,-1.010163,71.91869,0.8445946,1
51564,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14775,88.0,0.9153337,87.32267,0.1869369,1
51565,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14779,82.0,0.145135,81.16108,0.4864865,1
51566,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14785,74.0,-0.8817965,72.94563,0.8175676,1
51567,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14808,85.0,0.5302343,84.24187,0.3288288,1
51568,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14811,74.0,-0.8817965,72.94563,0.8198198,1
51569,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14816,81.0,0.01676859,80.13415,0.5225225,1
51570,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14828,82.0,0.145135,81.16108,0.4842342,1
51571,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14831,74.0,-0.8817965,72.94563,0.8220721,1
51572,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14841,79.0,-0.2399643,78.08028,0.6036036,1
51573,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14843,78.0,-0.3683307,77.05335,0.6666667,1
51574,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14866,75.0,-0.7534301,73.97256,0.768018,1
51575,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14867,76.0,-0.6250636,74.99949,0.7387387,1
51576,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14868,73.0,-1.010163,71.91869,0.8423423,1
51577,140183,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14882,61.0,-2.55056,59.59552,0.9887387,1
51578,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14514,74.0,-0.8459433,73.23245,0.8085586,1
51579,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14515,87.0,0.8165643,86.53252,0.222973,1
51580,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14519,84.0,0.4329087,83.46327,0.3648649,1
51581,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14527,71.0,-1.229599,70.16321,0.8986486,1
51582,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14552,83.0,0.3050235,82.44019,0.4234234,1
51583,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14564,74.0,-0.8459433,73.23245,0.8063063,1
51584,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14568,94.0,1.711761,93.69408,0.03828829,1
51585,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14572,61.0,-2.508451,59.93239,0.9887387,1
51586,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14574,75.0,-0.7180581,74.25554,0.7635135,1
51587,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14580,74.0,-0.8459433,73.23245,0.8040541,1
51588,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14594,78.0,-0.3344025,77.32478,0.6576577,1
51589,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14596,68.0,-1.613254,67.09396,0.9414414,1
51590,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14600,86.0,0.688679,85.50943,0.2747748,1
51591,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14613,88.0,0.9444494,87.5556,0.1734234,1
51592,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14617,90.0,1.20022,89.60176,0.1148649,1
51593,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14650,67.0,-1.74114,66.07088,0.9459459,1
51594,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14662,79.0,-0.2065173,78.34786,0.6036036,1
51595,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14684,74.0,-0.8459433,73.23245,0.8198198,1
51596,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14694,78.0,-0.3344025,77.32478,0.6599099,1
51597,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14698,62.0,-2.380566,60.95547,0.9864865,1
51598,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14705,85.0,0.5607939,84.48635,0.3040541,1
51599,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14718,84.0,0.4329087,83.46327,0.3783784,1
51600,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14721,83.0,0.3050235,82.44019,0.4054054,1
51601,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14723,84.0,0.4329087,83.46327,0.3806306,1
51602,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14731,74.0,-0.8459433,73.23245,0.8175676,1
51603,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14745,71.0,-1.229599,70.16321,0.8918919,1
51604,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14748,82.0,0.1771383,81.41711,0.4887387,1
51605,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14755,81.0,0.04925308,80.39403,0.5135135,1
51606,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14770,73.0,-0.9738285,72.20937,0.8400901,1
51607,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14775,86.0,0.688679,85.50943,0.2725225,1
51608,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14779,78.0,-0.3344025,77.32478,0.6621622,1
51609,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14785,81.0,0.04925308,80.39403,0.5157658,1
51610,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14808,82.0,0.1771383,81.41711,0.4954955,1
51611,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14811,90.0,1.20022,89.60176,0.1171171,1
51612,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14816,87.0,0.8165643,86.53252,0.1959459,1
51613,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14828,86.0,0.688679,85.50943,0.2702703,1
51614,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14831,64.0,-2.124795,63.00164,0.9707207,1
51615,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14841,83.0,0.3050235,82.44019,0.4076577,1
51616,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14843,83.0,0.3050235,82.44019,0.4099099,1
51617,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14866,74.0,-0.8459433,73.23245,0.8153153,1
51618,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14867,77.0,-0.4622877,76.3017,0.6846847,1
51619,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14868,76.0,-0.5901729,75.27862,0.7274775,1
51620,140170,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14882,68.0,-1.613254,67.09396,0.9436937,1
51621,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14514,77.0,-0.4942944,76.04565,0.7297297,1
51622,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14515,85.0,0.5223436,84.17875,0.3355856,1
51623,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14519,81.0,0.01402457,80.1122,0.5585586,1
51624,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14527,78.0,-0.3672147,77.06228,0.6869369,1
51625,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14552,85.0,0.5223436,84.17875,0.3333333,1
51626,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14564,86.0,0.6494233,85.19539,0.2567568,1
51627,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14568,92.0,1.411902,91.29521,0.03603604,1
51628,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14572,68.0,-1.638012,66.8959,0.9256757,1
51629,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14574,82.0,0.1411043,81.12884,0.5112613,1
51630,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14580,77.0,-0.4942944,76.04565,0.731982,1
51631,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14594,86.0,0.6494233,85.19539,0.259009,1
51632,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14596,76.0,-0.6213742,75.02901,0.7815315,1
51633,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14600,79.0,-0.2401349,78.07892,0.6666667,1
51634,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14613,82.0,0.1411043,81.12884,0.4774775,1
51635,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14617,84.0,0.3952638,83.16211,0.3648649,1
51636,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14650,65.0,-2.019251,63.84599,0.963964,1
51637,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14662,83.0,0.2681841,82.14547,0.4572072,1
51638,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14684,77.0,-0.4942944,76.04565,0.75,1
51639,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14694,83.0,0.2681841,82.14547,0.4594595,1
51640,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14698,68.0,-1.638012,66.8959,0.9324324,1
51641,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14705,84.0,0.3952638,83.16211,0.3693694,1
51642,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14718,85.0,0.5223436,84.17875,0.3468468,1
51643,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2401349,78.07892,0.6644144,1
51644,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14723,86.0,0.6494233,85.19539,0.2454955,1
51645,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14731,81.0,0.01402457,80.1122,0.5765766,1
51646,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14745,74.0,-0.8755337,72.99573,0.8108108,1
51647,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14748,86.0,0.6494233,85.19539,0.2432432,1
51648,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14755,76.0,-0.6213742,75.02901,0.7522523,1
51649,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14770,91.0,1.284822,90.27858,0.08108108,1
51650,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14775,90.0,1.157742,89.26194,0.08558559,1
